customer_id,signup_date,order_date,order_id,revenue,funnel_stage,channel,country
10126,2022-12-04,2024-01-06,ORD109629,103.23,Repeat Purchase,Email,USA
12252,2022-06-21,2023-05-18,ORD109630,64.44,Visit,Organic,India
12076,2022-06-29,2023-04-20,ORD109631,124.71,Visit,Social Media,France
10444,2021-12-09,2022-08-01,ORD109632,18.6,Signup,Referral,Germany
10965,2023-04-21,2023-10-06,ORD109633,154.14,Visit,Email,India
10463,2021-01-06,2021-01-12,ORD109634,143.29,Repeat Purchase,Email,USA
12198,,,ORD109635,86.69,Purchase,Email,USA
12287,2023-01-12,2023-03-24,ORD109636,39.22,Signup,Paid Ads,India
12313,2021-05-17,2021-08-30,ORD109637,191.68,Repeat Purchase,Organic,USA
10912,2023-04-15,2023-08-31,ORD109638,85.74,Visit,Email,India
10496,2022-04-18,2023-05-08,ORD109639,7.32,Visit,Paid Ads,Germany
11463,2021-08-04,2021-09-02,ORD109640,301.02,Repeat Purchase,Social Media,India
11771,2021-12-15,2022-11-03,ORD109641,175.18,Signup,Referral,India
10157,2023-05-26,2023-08-22,ORD109642,105.48,Repeat Purchase,Email,India
10171,2021-07-02,2021-12-01,ORD109643,68.9,Repeat Purchase,Organic,India
10493,2021-06-17,2021-08-28,ORD109644,385.96,Signup,Email,France
10969,2023-03-05,2024-01-26,ORD109645,179.01,Signup,Organic,USA
11334,2021-02-07,2022-03-02,ORD109646,91.88,Purchase,Paid Ads,USA
11426,2022-11-06,2023-07-01,ORD109647,127.06,Visit,Organic,UK
11692,2022-04-16,2023-03-03,ORD109648,39.55,Signup,Social Media,France
11793,2022-03-28,2023-03-03,ORD109649,26.14,Visit,Organic,USA
10658,2022-05-05,2023-01-10,ORD109650,38.31,Purchase,Referral,France
10665,2021-05-22,2022-03-22,ORD109651,41.63,Visit,Paid Ads,India
10366,2023-01-30,2023-02-06,ORD109652,161.53,Signup,Organic,India
10549,2021-04-13,2021-11-05,ORD109653,18.11,Repeat Purchase,Email,USA
10642,2022-12-12,2023-08-26,ORD109654,180.39,Repeat Purchase,Social Media,Germany
11893,2022-12-13,2023-09-22,ORD109655,88.93,Purchase,Referral,USA
10254,2021-02-11,2021-06-29,ORD109656,58.25,Visit,Organic,Germany
10207,2021-05-27,2021-07-11,ORD109657,42.87,Signup,Organic,India
12497,2021-03-07,2021-07-10,ORD109658,86.39,Purchase,Referral,UK
10094,2021-07-12,2021-08-01,ORD109659,45.84,Visit,Referral,India
11883,2021-10-25,2022-04-12,ORD109660,67.34,Visit,Organic,France
10477,2021-02-07,2021-03-10,ORD109661,161.2,Visit,Email,India
10761,2022-05-17,2022-10-13,ORD109662,118.02,Visit,Email,India
10189,2022-10-15,2023-05-08,ORD109663,165.39,Repeat Purchase,Email,France
11507,2022-09-10,2023-08-08,ORD109664,149.78,Signup,Organic,India
11756,,,ORD109665,202.53,Repeat Purchase,Paid Ads,USA
11559,2022-10-26,2023-08-11,ORD109666,27.03,Visit,Organic,India
10755,2021-12-18,2022-05-04,ORD109667,638.79,Visit,Paid Ads,France
11446,2021-11-22,2022-01-25,ORD109668,77.5,Purchase,Email,India
10835,2021-02-07,2021-04-12,ORD109669,152.0,Signup,Organic,France
11663,2021-04-07,2021-07-03,ORD109670,135.89,Signup,Email,Germany
11628,2021-04-18,2022-03-06,ORD109671,100.21,Signup,Organic,France
11835,2022-09-23,2022-11-04,ORD109672,657.18,Signup,Email,UK
10132,2021-05-31,2022-06-05,ORD109673,29.4,Repeat Purchase,Referral,USA
10054,2021-03-15,2021-08-02,ORD109674,-65.73,Signup,Organic,India
10509,2021-02-26,2022-03-06,ORD109675,16.4,Repeat Purchase,Paid Ads,USA
10669,2023-05-28,2023-05-31,ORD109676,24.08,Purchase,Email,India
12457,2021-12-01,2022-09-05,ORD109677,149.78,Purchase,Social Media,Germany
11689,2021-09-09,2022-07-31,ORD109678,0.58,Purchase,Paid Ads,USA
11316,2023-03-15,2023-04-24,ORD109679,264.68,Purchase,Social Media,India
10733,2023-04-05,2024-04-14,ORD109680,120.35,Repeat Purchase,Email,Germany
11693,2023-02-06,2023-05-06,ORD109681,69.77,Visit,Organic,UK
10258,2021-09-11,2022-05-24,ORD109682,48.3,Signup,Organic,India
11145,2022-01-20,2022-11-23,ORD109683,16.2,Purchase,Organic,Germany
10298,2022-04-01,2022-08-23,ORD109684,305.45,Visit,Social Media,UK
10560,2021-09-16,2022-07-19,ORD109685,149.51,Signup,Email,UK
11912,2023-02-21,2024-03-13,ORD109686,49.21,Purchase,Referral,UK
11864,2022-04-10,2023-02-14,ORD109687,8.83,Visit,Organic,India
10296,2021-02-03,2021-08-05,ORD109688,47.29,Signup,Email,Germany
12409,2022-05-10,2022-09-05,ORD109689,24.49,Repeat Purchase,Referral,India
11461,2021-11-22,2022-03-14,ORD109690,185.17,Signup,Referral,France
12174,2023-04-17,2024-02-01,ORD109691,152.58,Purchase,Email,USA
10196,2021-08-26,2022-05-01,ORD109692,82.74,Signup,Organic,Germany
12268,,,ORD109693,260.42,Repeat Purchase,Organic,Germany
10994,2022-09-08,2022-12-08,ORD109694,23.91,Signup,Paid Ads,India
12138,2022-06-25,2022-08-22,ORD109695,72.17,Signup,Email,France
12458,2023-01-09,2023-10-04,ORD109696,148.8,Visit,Referral,Germany
10007,2022-04-11,2023-02-22,ORD109697,8.43,Visit,Social Media,France
10319,2023-01-14,2023-04-17,ORD109698,55.96,Purchase,Social Media,USA
11417,2021-10-31,2022-07-11,ORD109699,101.74,Visit,Organic,Germany
12316,2023-05-12,2023-11-02,ORD109700,54.84,Purchase,Paid Ads,France
11698,2023-04-27,2023-04-29,ORD109701,78.52,Visit,Social Media,France
12108,2021-04-27,2021-05-17,ORD109702,112.42,Signup,Organic,France
11461,2021-07-26,2021-11-06,ORD109703,55.14,Signup,Paid Ads,France
11287,2022-11-28,2023-10-14,ORD109704,13.45,Visit,Social Media,India
11118,2022-04-26,2023-01-19,ORD109705,18.02,Purchase,Referral,Germany
10552,2022-10-12,2023-09-09,ORD109706,89.84,Visit,Social Media,India
10660,2022-02-07,2022-09-03,ORD109707,23.05,Visit,Social Media,France
10715,2023-04-15,2024-04-13,ORD109708,264.69,Signup,Social Media,UK
12241,2022-11-07,2023-02-10,ORD109709,215.63,Purchase,Social Media,Germany
11458,2023-06-19,2023-09-19,ORD109710,51.52,Repeat Purchase,Organic,India
10854,2022-08-10,2022-09-23,ORD109711,213.33,Purchase,Email,France
12259,2021-08-21,2021-10-21,ORD109712,91.42,Signup,Referral,France
10664,2021-10-11,2021-11-09,ORD109713,20.79,Visit,Email,Germany
11897,2022-04-25,2023-01-19,ORD109714,114.3,Visit,Organic,USA
11674,2023-06-08,2023-06-17,ORD109715,136.53,Visit,Social Media,Germany
12268,2023-02-06,2023-02-11,ORD109716,-10.51,Visit,Paid Ads,India
10272,2021-01-09,2022-01-18,ORD109717,45.3,Visit,Paid Ads,USA
11177,2022-12-16,2023-01-03,ORD109718,0.65,Visit,Email,Germany
11272,2022-01-14,2022-01-25,ORD109719,45.65,Visit,Paid Ads,Germany
10278,2023-03-28,2024-04-03,ORD109720,49.04,Visit,Email,Germany
10815,2022-08-26,2023-03-05,ORD109721,119.38,Visit,Referral,UK
10275,2022-01-16,2022-04-28,ORD109722,26.63,Signup,Paid Ads,Germany
11004,2023-04-24,2024-04-27,ORD109723,3.67,Repeat Purchase,Social Media,India
10922,2022-10-24,2023-06-30,ORD109724,45.51,Repeat Purchase,Organic,France
10641,2021-12-26,2022-08-26,ORD109725,209.58,Signup,Referral,India
10504,2021-06-25,2022-05-28,ORD109726,61.13,Repeat Purchase,Paid Ads,Germany
10771,2022-04-30,2022-11-10,ORD109727,64.36,Purchase,Paid Ads,USA
11264,2022-02-09,2022-10-31,ORD109728,75.97,Signup,Email,UK
11259,2021-02-02,2021-06-15,ORD109729,167.22,Visit,Referral,UK
11013,2022-04-10,2023-04-29,ORD109730,78.48,Visit,Organic,UK
10127,2022-11-27,2023-11-10,ORD109731,11.49,Visit,Organic,USA
11223,2021-06-06,2021-11-29,ORD109732,27.74,Visit,Email,USA
11525,2022-07-19,2023-07-08,ORD109733,24.98,Visit,Email,USA
11673,2023-03-19,2023-06-25,ORD109734,85.08,Visit,Email,USA
10491,2021-07-21,2021-08-19,ORD109735,3.65,Signup,Paid Ads,India
11257,2023-02-25,2023-12-12,ORD109736,40.02,Signup,Referral,France
11666,2021-06-24,2021-08-25,ORD109737,112.13,Visit,Organic,USA
10415,2021-09-01,2021-09-28,ORD109738,52.56,Purchase,Social Media,France
12195,2021-09-26,2022-02-18,ORD109739,147.6,Signup,Organic,Germany
10969,2022-03-22,2023-01-03,ORD109740,59.56,Visit,Referral,France
12076,2021-03-15,2021-05-22,ORD109741,465.07,Purchase,Email,Germany
11384,2021-04-06,2021-12-13,ORD109742,403.52,Repeat Purchase,Paid Ads,UK
10307,2023-05-23,2023-10-31,ORD109743,193.04,Purchase,Organic,Germany
12209,2021-06-22,2021-10-09,ORD109744,370.52,Signup,Social Media,India
10060,2023-06-18,2024-06-04,ORD109745,27.5,Signup,Paid Ads,Germany
12172,2022-02-10,2022-06-21,ORD109746,166.8,Visit,Organic,UK
11479,2021-06-04,2022-07-06,ORD109747,46.57,Purchase,Referral,UK
11930,2021-07-02,2022-03-29,ORD109748,155.05,Visit,Organic,France
12290,2021-11-19,2022-05-25,ORD109749,56.19,Purchase,Social Media,France
11513,2021-10-16,2021-11-04,ORD109750,41.0,Purchase,Paid Ads,UK
10472,2021-09-15,2022-06-17,ORD109751,382.7,Repeat Purchase,Organic,Germany
10958,2022-08-10,2023-02-02,ORD109752,28.27,Signup,Social Media,Germany
10532,,,ORD109753,170.54,Purchase,Organic,USA
10493,2021-11-26,2022-07-30,ORD109754,134.75,Purchase,Organic,India
10081,2021-08-19,2022-07-08,ORD109755,43.4,Signup,Email,Germany
10878,2023-01-29,2023-02-15,ORD109756,73.57,Visit,Social Media,UK
11545,2021-06-10,2022-03-25,ORD109757,18.51,Visit,Organic,India
10011,2021-07-05,2021-11-06,ORD109758,304.91,Purchase,Paid Ads,France
11286,2021-05-23,2022-04-07,ORD109759,413.49,Signup,Referral,UK
10448,2021-10-09,2022-03-10,ORD109760,158.22,Purchase,Email,UK
10761,,,ORD109761,227.19,Purchase,Email,France
10025,2022-11-09,2023-04-03,ORD109762,10.35,Purchase,Email,Germany
11806,2021-01-27,2021-03-12,ORD109763,58.13,Repeat Purchase,Referral,France
11568,2021-09-03,2022-09-03,ORD109764,48.2,Visit,Social Media,UK
10061,2022-05-02,2022-05-21,ORD109765,99.88,Repeat Purchase,Paid Ads,Germany
10228,2022-10-09,2023-07-26,ORD109766,24.31,Purchase,Referral,France
11838,2023-06-16,2024-02-17,ORD109767,99.44,Repeat Purchase,Paid Ads,Germany
10606,2021-07-21,2022-08-14,ORD109768,127.48,Purchase,Paid Ads,India
11058,2021-01-21,2022-01-02,ORD109769,17.04,Visit,Email,Germany
11728,2022-08-14,2023-03-04,ORD109770,16.95,Visit,Organic,UK
11479,2022-11-01,2022-11-09,ORD109771,4.33,Visit,Paid Ads,France
11525,2021-04-04,2021-09-30,ORD109772,171.7,Signup,Paid Ads,Germany
10760,2021-01-08,2021-06-12,ORD109773,48.24,Signup,Paid Ads,USA
10594,2022-04-17,2022-05-05,ORD109774,30.65,Purchase,Paid Ads,France
11592,2021-12-05,2022-03-17,ORD109775,180.66,Signup,Email,France
11055,2021-09-16,2022-05-19,ORD109776,18.55,Visit,Paid Ads,USA
11854,2021-02-24,2021-05-19,ORD109777,66.86,Visit,Organic,Germany
12048,2022-07-02,2023-05-16,ORD109778,163.88,Visit,Social Media,India
11458,2021-01-06,2021-12-22,ORD109779,102.35,Visit,Social Media,UK
11861,2022-01-12,2022-09-02,ORD109780,96.89,Purchase,Paid Ads,India
11159,2022-07-08,2022-11-19,ORD109781,20.56,Visit,Email,UK
11219,2021-02-19,2021-03-27,ORD109782,23.95,Visit,Organic,UK
10132,2021-04-22,2022-04-01,ORD109783,104.83,Purchase,Organic,France
10085,2021-05-26,2021-08-25,ORD109784,2.86,Repeat Purchase,Paid Ads,UK
11499,2021-08-18,2022-06-05,ORD109785,244.02,Visit,Email,France
11830,2022-12-24,2023-01-09,ORD109786,51.78,Repeat Purchase,Social Media,USA
11203,2022-05-12,2022-08-09,ORD109787,64.67,Repeat Purchase,Referral,UK
10174,2021-11-02,2022-10-15,ORD109788,35.88,Signup,Paid Ads,USA
11975,2022-06-26,2022-12-07,ORD109789,251.15,Visit,Paid Ads,India
10577,2022-04-06,2022-12-14,ORD109790,123.44,Visit,Paid Ads,France
11798,2023-03-18,2024-01-16,ORD109791,71.72,Purchase,Email,France
12096,2022-09-20,2022-12-09,ORD109792,105.63,Purchase,Referral,Germany
10144,2021-08-14,2022-02-13,ORD109793,57.44,Purchase,Email,UK
10761,2021-02-28,2021-12-14,ORD109794,75.19,Repeat Purchase,Paid Ads,Germany
11377,2021-03-17,2021-11-20,ORD109795,53.11,Signup,Referral,Germany
11825,2022-03-04,2022-10-04,ORD109796,63.45,Signup,Organic,USA
10928,2022-12-29,2023-06-04,ORD109797,45.4,Purchase,Organic,France
10793,2021-05-12,2021-11-06,ORD109798,9.7,Visit,Referral,USA
11601,2022-05-13,2023-06-09,ORD109799,4.57,Visit,Paid Ads,France
11660,2023-03-27,2023-04-15,ORD109800,22.95,Signup,Email,France
10318,2022-08-16,2023-01-09,ORD109801,34.78,Repeat Purchase,Paid Ads,Germany
11110,2021-11-01,2022-01-07,ORD109802,265.39,Purchase,Referral,USA
11576,,,ORD109803,113.38,Visit,Paid Ads,USA
10697,2021-08-18,2021-11-27,ORD109804,381.26,Visit,Paid Ads,France
10846,2021-11-29,2022-04-17,ORD109805,49.8,Signup,Organic,USA
11801,2021-10-04,2022-10-19,ORD109806,61.65,Purchase,Social Media,UK
10782,2023-05-23,2023-08-03,ORD109807,152.65,Purchase,Email,USA
12089,2022-08-07,2023-03-01,ORD109808,103.5,Visit,Paid Ads,India
11116,2022-12-22,2023-07-22,ORD109809,90.06,Visit,Organic,USA
11750,2023-02-23,2023-05-12,ORD109810,102.84,Repeat Purchase,Social Media,UK
11649,2021-05-24,2021-09-13,ORD109811,105.29,Signup,Organic,USA
10291,2021-09-08,2022-05-18,ORD109812,174.16,Visit,Paid Ads,UK
10968,2023-03-07,2023-07-17,ORD109813,132.34,Purchase,Email,India
11487,2022-11-22,2023-06-06,ORD109814,378.47,Signup,Social Media,Germany
11842,2021-03-21,2021-04-14,ORD109815,354.7,Visit,Paid Ads,France
10096,2021-02-26,2021-06-06,ORD109816,65.77,Signup,Referral,France
11118,2022-01-01,2022-09-02,ORD109817,4.37,Visit,Paid Ads,France
10073,2021-11-04,2021-12-04,ORD109818,1.34,Visit,Organic,India
11359,2021-06-23,2022-04-08,ORD109819,15.78,Signup,Paid Ads,India
11091,2022-04-07,2022-12-18,ORD109820,9.34,Signup,Referral,UK
10757,2023-01-20,2023-08-13,ORD109821,56.09,Purchase,Referral,India
11941,2022-11-09,2023-01-15,ORD109822,6.52,Signup,Paid Ads,Germany
10207,2022-08-19,2023-03-21,ORD109823,117.67,Signup,Referral,UK
11244,2022-05-08,2022-09-06,ORD109824,25.31,Repeat Purchase,Organic,Germany
11285,2022-07-14,2022-08-28,ORD109825,86.58,Purchase,Referral,Germany
10409,2022-10-01,2022-12-08,ORD109826,13.05,Visit,Referral,USA
12378,2022-11-12,2022-12-08,ORD109827,211.04,Visit,Email,France
12391,2023-05-16,2023-11-02,ORD109828,181.67,Purchase,Organic,Germany
10770,2022-01-09,2022-09-10,ORD109829,58.63,Signup,Referral,France
11843,2021-12-15,2022-10-11,ORD109830,289.75,Signup,Paid Ads,UK
10073,2021-03-08,2021-12-06,ORD109831,24.65,Visit,Referral,France
11660,2021-11-26,2022-09-09,ORD109832,201.8,Signup,Social Media,India
10253,2023-05-02,2024-01-05,ORD109833,94.72,Purchase,Social Media,France
10819,2021-07-13,2021-07-14,ORD109834,47.98,Purchase,Organic,India
10985,2021-06-04,2021-06-23,ORD109835,10.58,Visit,Social Media,USA
10331,2021-06-09,2022-03-29,ORD109836,22.55,Signup,Social Media,USA
11421,2022-11-27,2023-08-10,ORD109837,238.41,Signup,Referral,Germany
10835,2021-09-23,2022-05-29,ORD109838,112.04,Signup,Organic,India
11691,2021-06-17,2022-07-19,ORD109839,32.47,Signup,Email,India
10454,2021-05-25,2021-10-24,ORD109840,82.19,Signup,Referral,France
11929,2021-07-05,2021-11-18,ORD109841,13.69,Purchase,Email,USA
11138,2023-06-05,2024-01-12,ORD109842,12.49,Signup,Paid Ads,India
10312,2023-05-15,2023-12-11,ORD109843,286.01,Signup,Social Media,UK
11017,2023-02-13,2023-08-20,ORD109844,73.47,Purchase,Referral,USA
10227,2022-02-27,2022-10-16,ORD109845,53.85,Repeat Purchase,Organic,Germany
10857,2023-02-25,2023-07-10,ORD109846,357.28,Purchase,Social Media,Germany
11268,2022-04-02,2022-04-17,ORD109847,61.1,Visit,Paid Ads,USA
11017,2023-04-20,2023-08-11,ORD109848,49.18,Signup,Social Media,India
10949,2021-12-11,2022-08-31,ORD109849,38.26,Purchase,Social Media,Germany
10426,2023-01-05,2023-10-10,ORD109850,99.91,Visit,Email,USA
12089,2022-07-08,2022-09-18,ORD109851,98.08,Visit,Paid Ads,France
10464,,,ORD109852,1.96,Visit,Organic,India
11645,2023-02-27,2023-04-01,ORD109853,127.38,Visit,Social Media,USA
10277,2023-03-07,2023-11-06,ORD109854,186.31,Visit,Social Media,France
10018,2022-12-06,2023-07-31,ORD109855,114.84,Repeat Purchase,Organic,UK
10065,2021-04-14,2021-05-01,ORD109856,244.72,Visit,Organic,Germany
10166,2021-09-04,2022-09-03,ORD109857,38.82,Visit,Referral,USA
11608,2023-03-23,2023-05-05,ORD109858,25.58,Repeat Purchase,Referral,India
10402,,,ORD109859,143.39,Purchase,Social Media,France
10408,2023-03-26,2023-04-09,ORD109860,25.07,Purchase,Referral,USA
12159,2022-06-09,2022-09-09,ORD109861,11.46,Signup,Social Media,USA
10596,2021-05-24,2022-06-10,ORD109862,12.19,Visit,Organic,France
11062,2022-12-31,2024-01-11,ORD109863,175.53,Purchase,Referral,USA
12152,2022-11-26,2023-08-31,ORD109864,3.5,Repeat Purchase,Paid Ads,India
10323,2023-05-13,2023-12-13,ORD109865,41.01,Signup,Paid Ads,Germany
11982,2023-01-24,2023-09-29,ORD109866,16.6,Purchase,Organic,India
11437,2021-07-12,2021-09-20,ORD109867,168.74,Signup,Social Media,India
10428,2022-04-10,2022-07-27,ORD109868,84.02,Visit,Paid Ads,Germany
11084,2023-02-23,2023-12-07,ORD109869,27.6,Signup,Referral,USA
11635,2022-01-10,2023-01-14,ORD109870,166.55,Purchase,Email,France
11377,2022-11-08,2023-04-16,ORD109871,166.53,Visit,Social Media,France
10392,2022-11-23,2023-09-07,ORD109872,88.83,Signup,Referral,UK
12251,2022-09-21,2023-03-10,ORD109873,38.73,Purchase,Social Media,India
12305,2021-09-23,2021-10-05,ORD109874,105.91,Signup,Referral,Germany
11540,2022-01-13,2023-01-19,ORD109875,325.32,Visit,Organic,France
10445,2022-07-04,2023-02-08,ORD109876,6.36,Repeat Purchase,Organic,Germany
11203,2022-07-10,2023-08-06,ORD109877,37.26,Purchase,Organic,France
11023,2023-05-13,2023-11-13,ORD109878,40.25,Purchase,Organic,Germany
10341,2021-03-15,2022-01-31,ORD109879,119.9,Purchase,Referral,India
10132,2022-03-14,2022-10-08,ORD109880,126.38,Visit,Paid Ads,UK
12490,2023-05-31,2024-03-13,ORD109881,27.73,Signup,Referral,UK
11859,2021-08-14,2022-07-08,ORD109882,29.22,Visit,Referral,India
12300,2023-03-30,2024-03-24,ORD109883,316.09,Purchase,Email,USA
10264,2021-11-04,2022-11-23,ORD109884,169.42,Signup,Email,USA
10092,2021-12-14,2022-12-17,ORD109885,326.66,Purchase,Referral,Germany
11685,2022-04-21,2022-08-04,ORD109886,212.4,Purchase,Organic,India
11434,2021-11-11,2022-06-10,ORD109887,61.72,Signup,Email,India
12185,2022-06-09,2023-04-29,ORD109888,15.6,Purchase,Email,Germany
11231,2022-03-01,2022-10-18,ORD109889,119.16,Purchase,Referral,Germany
11001,2022-06-08,2023-01-06,ORD109890,52.06,Visit,Social Media,France
11660,2022-07-16,2023-06-05,ORD109891,66.49,Visit,Email,UK
11596,2023-04-05,2023-10-17,ORD109892,66.59,Purchase,Organic,France
12354,2021-09-06,2022-05-12,ORD109893,330.84,Repeat Purchase,Referral,Germany
10265,2022-09-23,2023-08-05,ORD109894,8.56,Signup,Social Media,Germany
10645,2022-07-23,2023-04-12,ORD109895,25.75,Signup,Paid Ads,Germany
12365,2021-07-01,2022-02-02,ORD109896,112.36,Purchase,Organic,France
11136,2023-02-15,2023-11-04,ORD109897,258.25,Signup,Organic,UK
11401,2021-04-16,2021-10-02,ORD109898,300.04,Purchase,Referral,Germany
10453,2021-07-10,2021-12-12,ORD109899,98.16,Purchase,Paid Ads,USA
12238,2021-05-17,2021-07-25,ORD109900,4.22,Signup,Organic,UK
11914,2022-12-01,2023-07-22,ORD109901,54.1,Purchase,Organic,USA
11463,,,ORD109902,301.35,Visit,Referral,USA
11210,2023-01-24,2023-07-12,ORD109903,83.16,Signup,Organic,UK
10830,2023-04-11,2023-05-16,ORD109904,155.62,Visit,Social Media,USA
11390,2021-03-13,2022-01-28,ORD109905,37.63,Purchase,Paid Ads,India
11112,2023-01-25,2023-10-10,ORD109906,3.04,Repeat Purchase,Email,France
12234,2021-05-11,2022-01-16,ORD109907,103.63,Signup,Email,Germany
11969,2022-04-02,2022-04-14,ORD109908,216.2,Purchase,Paid Ads,India
12179,2023-02-20,2023-07-28,ORD109909,555.89,Signup,Social Media,Germany
10871,2022-04-24,2022-05-22,ORD109910,-224.99,Signup,Referral,Germany
10634,2021-02-21,2021-04-18,ORD109911,96.89,Visit,Referral,India
11399,2022-07-28,2023-01-04,ORD109912,112.6,Purchase,Email,Germany
10690,2021-04-29,2022-01-19,ORD109913,208.58,Visit,Organic,UK
11865,2023-05-27,2024-01-11,ORD109914,2.4,Visit,Paid Ads,France
11057,2021-09-21,2022-08-05,ORD109915,363.5,Repeat Purchase,Social Media,Germany
11955,2021-08-27,2022-07-21,ORD109916,90.91,Repeat Purchase,Referral,France
10581,,,ORD109917,364.52,Purchase,Paid Ads,USA
12218,2023-06-12,2023-09-27,ORD109918,173.53,Purchase,Organic,Germany
11389,2021-09-12,2022-09-03,ORD109919,19.83,Purchase,Email,USA
10783,2022-11-16,2023-11-02,ORD109920,21.68,Repeat Purchase,Organic,France
10180,2021-11-05,2022-10-23,ORD109921,52.37,Visit,Social Media,India
10018,2023-01-19,2023-10-03,ORD109922,36.78,Repeat Purchase,Email,France
11249,2023-04-11,2023-07-29,ORD109923,69.43,Repeat Purchase,Organic,UK
11616,2022-08-30,2023-01-06,ORD109924,111.13,Purchase,Social Media,UK
12222,2023-04-29,2023-08-29,ORD109925,68.85,Signup,Social Media,France
11245,2022-05-10,2022-09-02,ORD109926,6.97,Visit,Social Media,France
11638,2021-02-26,2021-10-13,ORD109927,445.74,Repeat Purchase,Paid Ads,USA
10053,2022-02-07,2022-11-26,ORD109928,66.43,Signup,Social Media,USA
11426,,,ORD109929,228.52,Purchase,Referral,Germany
12396,2021-02-15,2021-10-05,ORD109930,9.22,Purchase,Social Media,USA
10442,2022-08-29,2023-07-11,ORD109931,199.33,Repeat Purchase,Organic,India
10579,2022-10-12,2023-06-02,ORD109932,22.85,Visit,Referral,India
10281,2022-01-04,2022-10-26,ORD109933,136.51,Visit,Email,USA
12407,2022-08-28,2023-03-06,ORD109934,130.1,Visit,Referral,France
10822,2021-08-20,2021-09-13,ORD109935,288.7,Signup,Organic,France
11669,2022-02-06,2023-02-19,ORD109936,46.4,Signup,Email,India
10640,2022-07-15,2022-12-27,ORD109937,13.84,Signup,Organic,France
11031,2021-01-23,2021-11-11,ORD109938,239.91,Visit,Organic,UK
12016,2022-07-28,2023-02-22,ORD109939,48.34,Purchase,Paid Ads,France
10562,2021-09-24,2021-10-20,ORD109940,31.76,Visit,Paid Ads,India
10340,2023-04-21,2024-03-25,ORD109941,79.91,Repeat Purchase,Organic,Germany
10471,2021-04-28,2021-10-22,ORD109942,18.96,Purchase,Social Media,USA
11710,,,ORD109943,42.28,Visit,Paid Ads,USA
12296,2022-08-24,2022-11-03,ORD109944,58.39,Visit,Organic,Germany
10234,2021-02-24,2022-03-18,ORD109945,38.96,Purchase,Referral,UK
11106,2021-06-02,2022-01-09,ORD109946,71.8,Visit,Organic,UK
11116,2021-08-27,2022-07-03,ORD109947,58.27,Signup,Organic,Germany
11908,2021-09-22,2022-05-07,ORD109948,178.78,Visit,Email,France
11417,2021-09-25,2022-08-19,ORD109949,300.72,Signup,Paid Ads,India
10823,2021-04-23,2021-12-11,ORD109950,12.77,Signup,Email,UK
11291,2021-06-15,2022-03-09,ORD109951,208.0,Signup,Social Media,UK
10631,2022-10-30,2023-12-01,ORD109952,322.19,Signup,Organic,Germany
10528,2021-01-08,2021-09-18,ORD109953,139.24,Visit,Paid Ads,Germany
11980,2022-12-15,2023-05-26,ORD109954,675.88,Purchase,Paid Ads,UK
12169,2021-08-05,2021-08-10,ORD109955,48.96,Visit,Paid Ads,France
12057,,,ORD109956,212.85,Visit,Organic,USA
11339,2021-10-19,2022-10-24,ORD109957,134.39,Signup,Organic,USA
11296,2023-06-12,2023-08-18,ORD109958,46.89,Repeat Purchase,Referral,USA
11329,2021-02-19,2021-10-30,ORD109959,146.36,Visit,Email,USA
11233,2021-04-17,2021-06-14,ORD109960,85.51,Signup,Email,UK
11981,,,ORD109961,25.13,Signup,Organic,UK
11753,2023-01-15,2023-05-13,ORD109962,22.92,Visit,Social Media,USA
11948,2022-12-01,2023-06-04,ORD109963,-149.96,Repeat Purchase,Paid Ads,USA
12127,2022-04-01,2022-05-18,ORD109964,149.35,Purchase,Organic,France
10901,2021-11-19,2022-05-28,ORD109965,90.8,Visit,Organic,France
10890,2021-11-05,2022-07-27,ORD109966,83.52,Visit,Organic,France
11570,2023-04-30,2023-10-18,ORD109967,23.82,Visit,Paid Ads,India
11824,2022-09-14,2022-10-29,ORD109968,67.3,Repeat Purchase,Paid Ads,France
12065,2021-05-25,2021-10-14,ORD109969,246.12,Signup,Organic,France
11188,2023-01-10,2023-09-12,ORD109970,231.5,Repeat Purchase,Referral,UK
11548,2023-04-01,2023-11-02,ORD109971,129.78,Signup,Email,USA
10201,2022-02-16,2022-08-10,ORD109972,712.29,Visit,Referral,France
10740,2021-04-24,2022-03-17,ORD109973,268.39,Visit,Referral,France
11369,2022-07-29,2023-08-16,ORD109974,18.83,Signup,Organic,France
11389,,,ORD109975,61.13,Visit,Paid Ads,UK
12000,2021-10-02,2022-02-23,ORD109976,16.98,Visit,Email,India
11471,2021-05-04,2021-06-07,ORD109977,75.3,Visit,Referral,Germany
11536,2021-03-27,2021-08-05,ORD109978,179.74,Signup,Social Media,USA
10318,2022-08-05,2023-06-04,ORD109979,20.32,Visit,Paid Ads,UK
12264,2021-02-16,2022-03-20,ORD109980,254.85,Repeat Purchase,Paid Ads,UK
11057,2022-12-12,2023-05-13,ORD109981,101.01,Signup,Email,UK
11894,2023-05-26,2024-03-22,ORD109982,165.85,Visit,Email,France
12313,2021-07-20,2021-09-05,ORD109983,5.54,Signup,Email,UK
10723,2021-10-03,2022-03-19,ORD109984,11.82,Purchase,Organic,Germany
11700,2022-07-03,2022-12-27,ORD109985,116.38,Signup,Paid Ads,UK
10412,2022-12-16,2023-09-04,ORD109986,218.56,Visit,Organic,India
11275,2021-05-10,2021-08-12,ORD109987,248.45,Visit,Organic,USA
